kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
width	1700	1308	portrait	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1308	backdrop	landscape	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1700	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1308	square	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1308	banner	landscape	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1700	1308	mixedPortrait	landscape	10.882983	9	4.00000000000	425	mobile	90	shown	fixed
width	1700	1308	mixedSquare	landscape	16.324474	6	4.00000000000	425	mobile	90	shown	fixed
width	1700	1308	mixedBackdrop	landscape	29.021287	3	4.00000000000	425	mobile	90	shown	fixed
width	1700	1308	portrait	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1308	backdrop	landscape	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1700	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1308	square	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1308	banner	landscape	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1700	1308	mixedPortrait	landscape	11.245749	8	4.00000000000	425	desktop	93	shown	fixed
width	1700	1308	mixedSquare	landscape	16.868623	5	4.00000000000	425	desktop	93	shown	fixed
width	1700	1308	mixedBackdrop	landscape	29.988664	3	4.00000000000	425	desktop	93	shown	fixed
width	1700	1308	portrait	landscape	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1308	backdrop	landscape	25	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1700	1308	square	landscape	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1308	banner	landscape	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1700	1308	mixedPortrait	landscape	15.115254	6	4.00000000000	425	tv	125	shown	fixed
width	1700	1308	mixedSquare	landscape	22.672881	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1308	mixedBackdrop	landscape	40.307343	2	4.00000000000	425	tv	125	shown	fixed
width	1700	1700	portrait	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1700	backdrop	landscape	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1700	1700	smallBackdrop	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1700	square	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1700	banner	landscape	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1700	1700	mixedPortrait	landscape	10.882983	9	4.00000000000	425	mobile	90	shown	fixed
width	1700	1700	mixedSquare	landscape	16.324474	6	4.00000000000	425	mobile	90	shown	fixed
width	1700	1700	mixedBackdrop	landscape	29.021287	3	4.00000000000	425	mobile	90	shown	fixed
width	1700	1700	portrait	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1700	backdrop	landscape	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1700	1700	smallBackdrop	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1700	square	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1700	banner	landscape	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1700	1700	mixedPortrait	landscape	11.245749	8	4.00000000000	425	desktop	93	shown	fixed
width	1700	1700	mixedSquare	landscape	16.868623	5	4.00000000000	425	desktop	93	shown	fixed
width	1700	1700	mixedBackdrop	landscape	29.988664	3	4.00000000000	425	desktop	93	shown	fixed
width	1700	1700	portrait	landscape	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1700	backdrop	landscape	25	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1700	smallBackdrop	landscape	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1700	1700	square	landscape	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1700	banner	landscape	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1700	1700	mixedPortrait	landscape	15.115254	6	4.00000000000	425	tv	125	shown	fixed
width	1700	1700	mixedSquare	landscape	22.672881	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1700	mixedBackdrop	landscape	40.307343	2	4.00000000000	425	tv	125	shown	fixed
width	1700	1701	portrait	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1701	backdrop	portrait	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1700	1701	smallBackdrop	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1701	square	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1700	1701	banner	portrait	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1700	1701	mixedPortrait	portrait	10.882983	9	4.00000000000	425	mobile	90	shown	fixed
width	1700	1701	mixedSquare	portrait	16.324474	6	4.00000000000	425	mobile	90	shown	fixed
width	1700	1701	mixedBackdrop	portrait	29.021287	3	4.00000000000	425	mobile	90	shown	fixed
width	1700	1701	portrait	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1701	backdrop	portrait	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1700	1701	smallBackdrop	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1701	square	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1700	1701	banner	portrait	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1700	1701	mixedPortrait	portrait	11.245749	8	4.00000000000	425	desktop	93	shown	fixed
width	1700	1701	mixedSquare	portrait	16.868623	5	4.00000000000	425	desktop	93	shown	fixed
width	1700	1701	mixedBackdrop	portrait	29.988664	3	4.00000000000	425	desktop	93	shown	fixed
width	1700	1701	portrait	portrait	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1701	backdrop	portrait	25	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1701	smallBackdrop	portrait	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1700	1701	square	portrait	16.666667	6	5.99999999880	283	tv	125	shown	fixed
width	1700	1701	banner	portrait	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1700	1701	mixedPortrait	portrait	15.115254	6	4.00000000000	425	tv	125	shown	fixed
width	1700	1701	mixedSquare	portrait	22.672881	4	4.00000000000	425	tv	125	shown	fixed
width	1700	1701	mixedBackdrop	portrait	40.307343	2	4.00000000000	425	tv	125	shown	fixed
width	1701	1308	portrait	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1308	backdrop	landscape	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1701	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1308	square	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1308	banner	landscape	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1701	1308	mixedPortrait	landscape	10.876585	9	4.00000000000	425	mobile	90	shown	fixed
width	1701	1308	mixedSquare	landscape	16.314877	6	4.00000000000	425	mobile	90	shown	fixed
width	1701	1308	mixedBackdrop	landscape	29.004226	3	4.00000000000	425	mobile	90	shown	fixed
width	1701	1308	portrait	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1308	backdrop	landscape	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1701	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1308	square	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1308	banner	landscape	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1701	1308	mixedPortrait	landscape	11.239138	8	4.00000000000	425	desktop	93	shown	fixed
width	1701	1308	mixedSquare	landscape	16.858706	5	4.00000000000	425	desktop	93	shown	fixed
width	1701	1308	mixedBackdrop	landscape	29.971034	3	4.00000000000	425	desktop	93	shown	fixed
width	1701	1308	portrait	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1308	backdrop	landscape	25	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1308	smallBackdrop	landscape	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1701	1308	square	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1308	banner	landscape	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1701	1308	mixedPortrait	landscape	15.106368	6	4.00000000000	425	tv	125	shown	fixed
width	1701	1308	mixedSquare	landscape	22.659552	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1308	mixedBackdrop	landscape	40.283647	2	4.00000000000	425	tv	125	shown	fixed
width	1701	1309	portrait	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1309	backdrop	landscape	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1701	1309	smallBackdrop	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1309	square	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1309	banner	landscape	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1701	1309	mixedPortrait	landscape	10.876585	9	4.00000000000	425	mobile	90	shown	fixed
width	1701	1309	mixedSquare	landscape	16.314877	6	4.00000000000	425	mobile	90	shown	fixed
width	1701	1309	mixedBackdrop	landscape	29.004226	3	4.00000000000	425	mobile	90	shown	fixed
width	1701	1309	portrait	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1309	backdrop	landscape	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1701	1309	smallBackdrop	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1309	square	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1309	banner	landscape	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1701	1309	mixedPortrait	landscape	11.239138	8	4.00000000000	425	desktop	93	shown	fixed
width	1701	1309	mixedSquare	landscape	16.858706	5	4.00000000000	425	desktop	93	shown	fixed
width	1701	1309	mixedBackdrop	landscape	29.971034	3	4.00000000000	425	desktop	93	shown	fixed
width	1701	1309	portrait	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1309	backdrop	landscape	25	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1309	smallBackdrop	landscape	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1701	1309	square	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1309	banner	landscape	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1701	1309	mixedPortrait	landscape	15.106368	6	4.00000000000	425	tv	125	shown	fixed
width	1701	1309	mixedSquare	landscape	22.659552	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1309	mixedBackdrop	landscape	40.283647	2	4.00000000000	425	tv	125	shown	fixed
width	1701	1701	portrait	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1701	backdrop	landscape	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1701	1701	smallBackdrop	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1701	square	landscape	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1701	banner	landscape	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1701	1701	mixedPortrait	landscape	10.876585	9	4.00000000000	425	mobile	90	shown	fixed
width	1701	1701	mixedSquare	landscape	16.314877	6	4.00000000000	425	mobile	90	shown	fixed
width	1701	1701	mixedBackdrop	landscape	29.004226	3	4.00000000000	425	mobile	90	shown	fixed
width	1701	1701	portrait	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1701	backdrop	landscape	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1701	1701	smallBackdrop	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1701	square	landscape	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1701	banner	landscape	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1701	1701	mixedPortrait	landscape	11.239138	8	4.00000000000	425	desktop	93	shown	fixed
width	1701	1701	mixedSquare	landscape	16.858706	5	4.00000000000	425	desktop	93	shown	fixed
width	1701	1701	mixedBackdrop	landscape	29.971034	3	4.00000000000	425	desktop	93	shown	fixed
width	1701	1701	portrait	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1701	backdrop	landscape	25	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1701	smallBackdrop	landscape	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1701	1701	square	landscape	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1701	banner	landscape	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1701	1701	mixedPortrait	landscape	15.106368	6	4.00000000000	425	tv	125	shown	fixed
width	1701	1701	mixedSquare	landscape	22.659552	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1701	mixedBackdrop	landscape	40.283647	2	4.00000000000	425	tv	125	shown	fixed
width	1701	1702	portrait	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1702	backdrop	portrait	20	5	5.00000000000	340	mobile	90	shown	fixed
width	1701	1702	smallBackdrop	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1702	square	portrait	12.5	8	8.00000000000	213	mobile	90	shown	fixed
width	1701	1702	banner	portrait	33.333333	3	3.00000000030	567	mobile	90	shown	fixed
width	1701	1702	mixedPortrait	portrait	10.876585	9	4.00000000000	425	mobile	90	shown	fixed
width	1701	1702	mixedSquare	portrait	16.314877	6	4.00000000000	425	mobile	90	shown	fixed
width	1701	1702	mixedBackdrop	portrait	29.004226	3	4.00000000000	425	mobile	90	shown	fixed
width	1701	1702	portrait	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1702	backdrop	portrait	20	5	5.00000000000	340	desktop	93	shown	fixed
width	1701	1702	smallBackdrop	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1702	square	portrait	12.5	8	8.00000000000	213	desktop	93	shown	fixed
width	1701	1702	banner	portrait	33.333333	3	3.00000000030	567	desktop	93	shown	fixed
width	1701	1702	mixedPortrait	portrait	11.239138	8	4.00000000000	425	desktop	93	shown	fixed
width	1701	1702	mixedSquare	portrait	16.858706	5	4.00000000000	425	desktop	93	shown	fixed
width	1701	1702	mixedBackdrop	portrait	29.971034	3	4.00000000000	425	desktop	93	shown	fixed
width	1701	1702	portrait	portrait	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1702	backdrop	portrait	25	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1702	smallBackdrop	portrait	12.5	8	8.00000000000	213	tv	125	shown	fixed
width	1701	1702	square	portrait	16.666667	6	5.99999999880	284	tv	125	shown	fixed
width	1701	1702	banner	portrait	33.333333	3	3.00000000030	567	tv	125	shown	fixed
width	1701	1702	mixedPortrait	portrait	15.106368	6	4.00000000000	425	tv	125	shown	fixed
width	1701	1702	mixedSquare	portrait	22.659552	4	4.00000000000	425	tv	125	shown	fixed
width	1701	1702	mixedBackdrop	portrait	40.283647	2	4.00000000000	425	tv	125	shown	fixed
width	1799	1383	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1383	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1799	1383	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1383	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1383	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1799	1383	mixedPortrait	landscape	10.284086	9	4.00000000000	450	mobile	90	shown	fixed
width	1799	1383	mixedSquare	landscape	15.426129	6	4.00000000000	450	mobile	90	shown	fixed
width	1799	1383	mixedBackdrop	landscape	27.424229	3	4.00000000000	450	mobile	90	shown	fixed
width	1799	1383	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1383	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1799	1383	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1383	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1383	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1799	1383	mixedPortrait	landscape	10.626889	9	4.00000000000	450	desktop	93	shown	fixed
width	1799	1383	mixedSquare	landscape	15.940333	6	4.00000000000	450	desktop	93	shown	fixed
width	1799	1383	mixedBackdrop	landscape	28.33837	3	4.00000000000	450	desktop	93	shown	fixed
width	1799	1383	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1383	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1383	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1799	1383	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1383	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1799	1383	mixedPortrait	landscape	14.283453	7	4.00000000000	450	tv	125	shown	fixed
width	1799	1383	mixedSquare	landscape	21.425179	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1383	mixedBackdrop	landscape	38.089207	2	4.00000000000	450	tv	125	shown	fixed
width	1799	1384	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1384	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1799	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1384	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1384	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1799	1384	mixedPortrait	landscape	10.284086	9	4.00000000000	450	mobile	90	shown	fixed
width	1799	1384	mixedSquare	landscape	15.426129	6	4.00000000000	450	mobile	90	shown	fixed
width	1799	1384	mixedBackdrop	landscape	27.424229	3	4.00000000000	450	mobile	90	shown	fixed
width	1799	1384	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1384	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1799	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1384	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1384	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1799	1384	mixedPortrait	landscape	10.626889	9	4.00000000000	450	desktop	93	shown	fixed
width	1799	1384	mixedSquare	landscape	15.940333	6	4.00000000000	450	desktop	93	shown	fixed
width	1799	1384	mixedBackdrop	landscape	28.33837	3	4.00000000000	450	desktop	93	shown	fixed
width	1799	1384	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1384	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1799	1384	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1384	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1799	1384	mixedPortrait	landscape	14.283453	7	4.00000000000	450	tv	125	shown	fixed
width	1799	1384	mixedSquare	landscape	21.425179	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1384	mixedBackdrop	landscape	38.089207	2	4.00000000000	450	tv	125	shown	fixed
width	1799	1799	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1799	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1799	1799	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1799	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1799	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1799	1799	mixedPortrait	landscape	10.284086	9	4.00000000000	450	mobile	90	shown	fixed
width	1799	1799	mixedSquare	landscape	15.426129	6	4.00000000000	450	mobile	90	shown	fixed
width	1799	1799	mixedBackdrop	landscape	27.424229	3	4.00000000000	450	mobile	90	shown	fixed
width	1799	1799	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1799	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1799	1799	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1799	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1799	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1799	1799	mixedPortrait	landscape	10.626889	9	4.00000000000	450	desktop	93	shown	fixed
width	1799	1799	mixedSquare	landscape	15.940333	6	4.00000000000	450	desktop	93	shown	fixed
width	1799	1799	mixedBackdrop	landscape	28.33837	3	4.00000000000	450	desktop	93	shown	fixed
width	1799	1799	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1799	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1799	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1799	1799	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1799	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1799	1799	mixedPortrait	landscape	14.283453	7	4.00000000000	450	tv	125	shown	fixed
width	1799	1799	mixedSquare	landscape	21.425179	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1799	mixedBackdrop	landscape	38.089207	2	4.00000000000	450	tv	125	shown	fixed
width	1799	1800	portrait	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1800	backdrop	portrait	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1799	1800	smallBackdrop	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1800	square	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1799	1800	banner	portrait	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1799	1800	mixedPortrait	portrait	10.284086	9	4.00000000000	450	mobile	90	shown	fixed
width	1799	1800	mixedSquare	portrait	15.426129	6	4.00000000000	450	mobile	90	shown	fixed
width	1799	1800	mixedBackdrop	portrait	27.424229	3	4.00000000000	450	mobile	90	shown	fixed
width	1799	1800	portrait	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1800	backdrop	portrait	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1799	1800	smallBackdrop	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1800	square	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1799	1800	banner	portrait	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1799	1800	mixedPortrait	portrait	10.626889	9	4.00000000000	450	desktop	93	shown	fixed
width	1799	1800	mixedSquare	portrait	15.940333	6	4.00000000000	450	desktop	93	shown	fixed
width	1799	1800	mixedBackdrop	portrait	28.33837	3	4.00000000000	450	desktop	93	shown	fixed
width	1799	1800	portrait	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1800	backdrop	portrait	25	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1800	smallBackdrop	portrait	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1799	1800	square	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1799	1800	banner	portrait	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1799	1800	mixedPortrait	portrait	14.283453	7	4.00000000000	450	tv	125	shown	fixed
width	1799	1800	mixedSquare	portrait	21.425179	4	4.00000000000	450	tv	125	shown	fixed
width	1799	1800	mixedBackdrop	portrait	38.089207	2	4.00000000000	450	tv	125	shown	fixed
width	1800	1384	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1384	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1800	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1384	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1384	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1800	1384	mixedPortrait	landscape	10.278373	9	4.00000000000	450	mobile	90	shown	fixed
width	1800	1384	mixedSquare	landscape	15.417559	6	4.00000000000	450	mobile	90	shown	fixed
width	1800	1384	mixedBackdrop	landscape	27.408994	3	4.00000000000	450	mobile	90	shown	fixed
width	1800	1384	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1384	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1800	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1384	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1384	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1800	1384	mixedPortrait	landscape	10.620985	9	4.00000000000	450	desktop	93	shown	fixed
width	1800	1384	mixedSquare	landscape	15.931478	6	4.00000000000	450	desktop	93	shown	fixed
width	1800	1384	mixedBackdrop	landscape	28.322627	3	4.00000000000	450	desktop	93	shown	fixed
width	1800	1384	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1384	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1384	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1800	1384	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1384	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1800	1384	mixedPortrait	landscape	14.275517	7	4.00000000000	450	tv	125	shown	fixed
width	1800	1384	mixedSquare	landscape	21.413276	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1384	mixedBackdrop	landscape	38.068047	2	4.00000000000	450	tv	125	shown	fixed
width	1800	1385	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1385	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1800	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1385	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1385	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1800	1385	mixedPortrait	landscape	10.278373	9	4.00000000000	450	mobile	90	shown	fixed
width	1800	1385	mixedSquare	landscape	15.417559	6	4.00000000000	450	mobile	90	shown	fixed
width	1800	1385	mixedBackdrop	landscape	27.408994	3	4.00000000000	450	mobile	90	shown	fixed
width	1800	1385	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1385	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1800	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1385	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1385	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1800	1385	mixedPortrait	landscape	10.620985	9	4.00000000000	450	desktop	93	shown	fixed
width	1800	1385	mixedSquare	landscape	15.931478	6	4.00000000000	450	desktop	93	shown	fixed
width	1800	1385	mixedBackdrop	landscape	28.322627	3	4.00000000000	450	desktop	93	shown	fixed
width	1800	1385	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
